338,376,512,6,49.6904029846191
500,500.125,333102665
500,500.375,274101873
500,500.625,223390992
500,500.875,200818233
500,501.125,319990325
500,501.375,302805940
500,501.625,296332770
500,501.875,230291147
500,502.125,277384967
500,502.375,255282265
500,502.625,248852824
500,502.875,540474523
500,503.125,358987828
500,503.375,291425991
500,503.625,253751857
500,503.875,254377544
500,504.125,284453430
500,504.375,316720142
500,504.625,292063018
500,504.875,265746822
500,505.125,232555722
500,505.375,243728477
500,505.625,221461913
500,505.875,246358859
500,506.125,359134522
500,506.375,222447741
500,506.625,142440535
500,506.875,139630039
500,507.125,169300141
500,507.375,146536969
500,507.625,154327131
500,507.875,149381502
500,508.125,208306134
500,508.375,148478658
500,508.625,159432326
500,508.875,147503222
500,509.125,146889902
500,509.375,133835200
500,509.625,139399567
500,509.875,160110190
500,510.125,134924892
500,510.375,148370524
500,510.625,137813400
500,510.875,136161559
500,511.125,130981652
500,511.375,137768817
500,511.625,141687633
500,511.875,144761592
500,512.125,140656590
500,512.375,145308943
500,512.625,132451851
500,512.875,133539755
500,513.125,128283597
500,513.375,135124129
500,513.625,132038565
500,513.875,120642716
500,514.125,124638471
500,514.375,144021294
500,514.625,125431842
500,514.875,120258795
500,515.125,122369804
500,515.375,115365637
500,515.625,129965636
500,515.875,132405270
500,516.125,145266602
500,516.375,145014291
500,516.625,148231491
500,516.875,139241129
500,517.125,148453240
500,517.375,140073512
500,517.625,171328280
500,517.875,181250291
500,518.125,148157136
500,518.375,167555730
500,518.625,143831381
500,518.875,148830397
500,519.125,189901741
500,519.375,147364130
500,519.625,146617354
500,519.875,171084866
500.51282051282,500.125,396969101
500.51282051282,500.375,410728160
500.51282051282,500.625,306439136
500.51282051282,500.875,342872556
500.51282051282,501.125,521665028
500.51282051282,501.375,413075269
500.51282051282,501.625,194661884
500.51282051282,501.875,146181125
500.51282051282,502.125,144640645
500.51282051282,502.375,167697258
500.51282051282,502.625,254059110
500.51282051282,502.875,208879875
500.51282051282,503.125,186210207
500.51282051282,503.375,195608400
500.51282051282,503.625,164615936
500.51282051282,503.875,183191675
500.51282051282,504.125,238512235
500.51282051282,504.375,241699153
500.51282051282,504.625,205660724
500.51282051282,504.875,196133260
500.51282051282,505.125,187279363
500.51282051282,505.375,191248760
500.51282051282,505.625,203536980
500.51282051282,505.875,294230370
500.51282051282,506.125,146004786
500.51282051282,506.375,148822723
500.51282051282,506.625,138717261
500.51282051282,506.875,151310743
500.51282051282,507.125,141477956
500.51282051282,507.375,145761691
500.51282051282,507.625,140337079
500.51282051282,507.875,142842672
500.51282051282,508.125,145810047
500.51282051282,508.375,134456962
500.51282051282,508.625,145342124
500.51282051282,508.875,149268778
500.51282051282,509.125,142706892
500.51282051282,509.375,146259343
500.51282051282,509.625,152258217
500.51282051282,509.875,142561920
500.51282051282,510.125,136376187
500.51282051282,510.375,156662784
500.51282051282,510.625,167703172
500.51282051282,510.875,147351551
500.51282051282,511.125,131839652
500.51282051282,511.375,148024164
500.51282051282,511.625,140924957
500.51282051282,511.875,149816473
500.51282051282,512.125,127161944
500.51282051282,512.375,146001474
500.51282051282,512.625,137848915
500.51282051282,512.875,133620258
500.51282051282,513.125,119892216
500.51282051282,513.375,129213171
500.51282051282,513.625,132465513
500.51282051282,513.875,124405968
500.51282051282,514.125,124981637
500.51282051282,514.375,123674240
500.51282051282,514.625,120941430
500.51282051282,514.875,126614449
500.51282051282,515.125,129302755
500.51282051282,515.375,153881626
500.51282051282,515.625,145153634
500.51282051282,515.875,149023694
500.51282051282,516.125,166383056
500.51282051282,516.375,153489275
500.51282051282,516.625,151848557
500.51282051282,516.875,149060642
500.51282051282,517.125,146759353
500.51282051282,517.375,149793459
500.51282051282,517.625,157817709
500.51282051282,517.875,138121120
500.51282051282,518.125,148531460
500.51282051282,518.375,152576911
500.51282051282,518.625,150488314
500.51282051282,518.875,151435006
500.51282051282,519.125,142026017
500.51282051282,519.375,145967836
500.51282051282,519.625,146769470
500.51282051282,519.875,141281693
501.025641025641,500.125,234919977
501.025641025641,500.375,221960091
501.025641025641,500.625,264507565
501.025641025641,500.875,398410123
501.025641025641,501.125,330984193
501.025641025641,501.375,312390172
501.025641025641,501.625,323643533
501.025641025641,501.875,214031987
501.025641025641,502.125,283570366
501.025641025641,502.375,254026848
501.025641025641,502.625,187100705
501.025641025641,502.875,282618267
501.025641025641,503.125,211521228
501.025641025641,503.375,138839974
501.025641025641,503.625,132842851
501.025641025641,503.875,146503100
501.025641025641,504.125,195767229
501.025641025641,504.375,167349436
501.025641025641,504.625,234283496
501.025641025641,504.875,157747106
501.025641025641,505.125,193962687
501.025641025641,505.375,232939178
501.025641025641,505.625,166430799
501.025641025641,505.875,164828740
501.025641025641,506.125,192154306
501.025641025641,506.375,145941883
501.025641025641,506.625,160606579
501.025641025641,506.875,143322714
501.025641025641,507.125,142626051
501.025641025641,507.375,134525982
501.025641025641,507.625,124405478
501.025641025641,507.875,125368559
501.025641025641,508.125,137070500
501.025641025641,508.375,146062466
501.025641025641,508.625,129828200
501.025641025641,508.875,143949659
501.025641025641,509.125,131512174
501.025641025641,509.375,119424685
501.025641025641,509.625,128863261
501.025641025641,509.875,122621289
501.025641025641,510.125,123081829
501.025641025641,510.375,125823928
501.025641025641,510.625,125733885
501.025641025641,510.875,126252219
501.025641025641,511.125,124004743
501.025641025641,511.375,135617894
501.025641025641,511.625,130470271
501.025641025641,511.875,152596052
501.025641025641,512.125,160810379
501.025641025641,512.375,151090828
501.025641025641,512.625,120767382
501.025641025641,512.875,134459870
501.025641025641,513.125,160354679
501.025641025641,513.375,158722380
501.025641025641,513.625,126336405
501.025641025641,513.875,148277391
501.025641025641,514.125,124967795
501.025641025641,514.375,136344029
501.025641025641,514.625,143746112
501.025641025641,514.875,151305335
501.025641025641,515.125,134609970
501.025641025641,515.375,139624833
501.025641025641,515.625,133156948
501.025641025641,515.875,155296326
501.025641025641,516.125,138796450
501.025641025641,516.375,129079865
501.025641025641,516.625,131142263
501.025641025641,516.875,135531482
501.025641025641,517.125,121089972
501.025641025641,517.375,140905865
501.025641025641,517.625,129106488
501.025641025641,517.875,150248488
501.025641025641,518.125,133208457
501.025641025641,518.375,145798917
501.025641025641,518.625,140449579
501.025641025641,518.875,133437927
501.025641025641,519.125,123149636
501.025641025641,519.375,143784163
501.025641025641,519.625,150837621
501.025641025641,519.875,155734730
501.538461538462,500.125,372743181
501.538461538462,500.375,277581906
501.538461538462,500.625,191647880
501.538461538462,500.875,165206843
501.538461538462,501.125,205100505
501.538461538462,501.375,200769233
501.538461538462,501.625,373651485
501.538461538462,501.875,300115572
501.538461538462,502.125,178289293
501.538461538462,502.375,146284913
501.538461538462,502.625,141693979
501.538461538462,502.875,139830801
501.538461538462,503.125,139861073
501.538461538462,503.375,133804167
501.538461538462,503.625,125158754
501.538461538462,503.875,144385032
501.538461538462,504.125,151373376
501.538461538462,504.375,125231855
501.538461538462,504.625,138138129
501.538461538462,504.875,126770544
501.538461538462,505.125,123516206
501.538461538462,505.375,138938784
501.538461538462,505.625,142793258
501.538461538462,505.875,126382123
501.538461538462,506.125,141066410
501.538461538462,506.375,136800873
501.538461538462,506.625,141392550
501.538461538462,506.875,165521820
501.538461538462,507.125,151893388
501.538461538462,507.375,127572310
501.538461538462,507.625,129165795
501.538461538462,507.875,131949153
501.538461538462,508.125,118791168
501.538461538462,508.375,119765757
501.538461538462,508.625,130816856
501.538461538462,508.875,128968197
501.538461538462,509.125,134669696
501.538461538462,509.375,128887597
501.538461538462,509.625,123810025
501.538461538462,509.875,124859313
501.538461538462,510.125,123202274
501.538461538462,510.375,128222074
501.538461538462,510.625,122482608
