339,377,512,5,16.5634670257568
500,500.125,889176508
500,500.375,853835257
500,500.625,579797397
500,500.875,607382714
500,501.125,750357959
500,501.375,715759974
500,501.625,424827585
500,501.875,277389150
500,502.125,350183903
500,502.375,315274031
500,502.625,428385626
500,502.875,550718236
500,503.125,317859581
500,503.375,285799834
500,503.625,296085162
500,503.875,325887982
500,504.125,376542204
500,504.375,311274044
500,504.625,217103856
500,504.875,189335335
500,505.125,199888344
500,505.375,296466887
500,505.625,325800368
500,505.875,375455607
500,506.125,305948107
500,506.375,221705736
500,506.625,181021370
500,506.875,195922784
500,507.125,234799008
500,507.375,174366709
500,507.625,181833419
500,507.875,172568636
500,508.125,154313724
500,508.375,151831812
500,508.625,180201414
500,508.875,157276932
500,509.125,163155107
500,509.375,158209088
500,509.625,152144441
500,509.875,166602166
500,510.125,160488255
500,510.375,150645322
500,510.625,143050663
500,510.875,140854693
500,511.125,146101054
500,511.375,152492385
500,511.625,202003140
500,511.875,170897008
500,512.125,204733520
500,512.375,190123060
500,512.625,224453244
500,512.875,217644395
500,513.125,203712212
500,513.375,178301221
500,513.625,176609614
500,513.875,207445590
500,514.125,250611787
500,514.375,206994594
500,514.625,157320222
500,514.875,150016076
500,515.125,124151455
500,515.375,123908270
500,515.625,127186653
500,515.875,117104447
500,516.125,121851511
500,516.375,157247240
500,516.625,115601811
500,516.875,115527027
500,517.125,109111403
500,517.375,125090246
500,517.625,171239682
500,517.875,175822811
500,518.125,144226705
500,518.375,145455962
500,518.625,141433904
500,518.875,149669198
500,519.125,152774296
500,519.375,149184630
500,519.625,165624973
500,519.875,170463390
500.51282051282,500.125,838723147
500.51282051282,500.375,676036367
500.51282051282,500.625,539434687
500.51282051282,500.875,608976420
500.51282051282,501.125,959089076
500.51282051282,501.375,610085362
500.51282051282,501.625,371106709
500.51282051282,501.875,275401682
500.51282051282,502.125,282995045
500.51282051282,502.375,277650330
500.51282051282,502.625,484526692
500.51282051282,502.875,341147776
500.51282051282,503.125,240378680
500.51282051282,503.375,246860467
500.51282051282,503.625,290565238
500.51282051282,503.875,305989794
500.51282051282,504.125,347386928
500.51282051282,504.375,270964707
500.51282051282,504.625,191115288
500.51282051282,504.875,164744302
500.51282051282,505.125,223322200
500.51282051282,505.375,316125549
500.51282051282,505.625,364905156
