381,419,512,5,16.5634670257568
500,500.125,802301565
500,500.375,756258638
500,500.625,433418225
500,500.875,405033851
500,501.125,492786843
500,501.375,419544671
500,501.625,388935474
500,501.875,282227446
500,502.125,331147277
500,502.375,326273942
500,502.625,333491013
500,502.875,445077582
500,503.125,327980090
500,503.375,253659968
500,503.625,271352086
500,503.875,301770436
500,504.125,302740540
500,504.375,321825420
500,504.625,221916098
500,504.875,227589009
500,505.125,238124551
500,505.375,287137025
500,505.625,254002317
500,505.875,276440287
500,506.125,333808395
500,506.375,253894282
500,506.625,215369851
500,506.875,209957269
500,507.125,222476229
500,507.375,189265166
500,507.625,230105938
500,507.875,193153866
500,508.125,192308361
500,508.375,170847297
500,508.625,199748352
500,508.875,186742247
500,509.125,187865921
500,509.375,176054287
500,509.625,184543012
500,509.875,194469304
500,510.125,187594998
500,510.375,167270461
500,510.625,178998952
500,510.875,184100403
500,511.125,190636916
500,511.375,204092360
500,511.625,260757090
500,511.875,228154180
500,512.125,265759304
500,512.375,219520199
500,512.625,243945536
500,512.875,261090488
500,513.125,224226820
500,513.375,198836108
500,513.625,194598455
500,513.875,208034353
500,514.125,252500973
500,514.375,235692923
500,514.625,196355467
500,514.875,187341355
500,515.125,197610950
500,515.375,159003646
500,515.625,166559863
500,515.875,146761429
500,516.125,179805959
500,516.375,186169321
500,516.625,143035510
500,516.875,167959888
500,517.125,147432254
500,517.375,191638249
500,517.625,219737344
500,517.875,205948877
500,518.125,169487485
500,518.375,204393771
500,518.625,211782257
500,518.875,211861104
500,519.125,237599124
500,519.375,245426553
500,519.625,261158119
500,519.875,269453658
500.51282051282,500.125,511599282
500.51282051282,500.375,443469801
500.51282051282,500.625,318594786
500.51282051282,500.875,545662548
500.51282051282,501.125,667759732
500.51282051282,501.375,441480387
500.51282051282,501.625,363253749
500.51282051282,501.875,320889624
500.51282051282,502.125,327839172
500.51282051282,502.375,323562493
500.51282051282,502.625,526321899
500.51282051282,502.875,366554452
500.51282051282,503.125,266890828
500.51282051282,503.375,262837891
500.51282051282,503.625,269267192
500.51282051282,503.875,293188817
500.51282051282,504.125,351482399
500.51282051282,504.375,270724903
500.51282051282,504.625,225222770
500.51282051282,504.875,194600351
500.51282051282,505.125,221890260
500.51282051282,505.375,310035351
500.51282051282,505.625,289095313
500.51282051282,505.875,298363946
500.51282051282,506.125,234059866
500.51282051282,506.375,235788094
500.51282051282,506.625,213262991
500.51282051282,506.875,212099064
500.51282051282,507.125,226816698
500.51282051282,507.375,232936740
500.51282051282,507.625,198816199
500.51282051282,507.875,213349568
500.51282051282,508.125,202177860
500.51282051282,508.375,187896399
500.51282051282,508.625,202698449
500.51282051282,508.875,184193563
500.51282051282,509.125,191725479
500.51282051282,509.375,186158633
500.51282051282,509.625,197772022
500.51282051282,509.875,184391219
500.51282051282,510.125,180953393
500.51282051282,510.375,186415808
500.51282051282,510.625,201980206
500.51282051282,510.875,164642247
500.51282051282,511.125,204650274
500.51282051282,511.375,245332584
500.51282051282,511.625,270881595
500.51282051282,511.875,278619933
500.51282051282,512.125,312420848
500.51282051282,512.375,222771763
500.51282051282,512.625,289634332
500.51282051282,512.875,213116986
500.51282051282,513.125,216098529
500.51282051282,513.375,212117240
500.51282051282,513.625,213670973
500.51282051282,513.875,240992432
500.51282051282,514.125,276411987
500.51282051282,514.375,229273726
500.51282051282,514.625,192043330
500.51282051282,514.875,227339981
500.51282051282,515.125,176726473
500.51282051282,515.375,164692794
500.51282051282,515.625,173654573
500.51282051282,515.875,161853430
500.51282051282,516.125,172530242
